model,bin,freq,voltage_target,voltage_limit,chip_temp,board_temp,ok_core_pct,min_power
m30s.ve50,bin12v1_D,575,1470,9999,-1,80,97,0000
m30s.ve50,bin13v1_A,575,1480,9999,-1,80,97,0000
m30s.ve50,bin13v1_B,575,1480,9999,-1,80,97,0000
m30s.ve50,bin13v1_C,575,1480,9999,-1,80,97,0000
m30s.ve50,bin1,575,1360,9999,-1,78,97,0000
m30s.ve50,bin2,575,1360,9999,-1,78,97,0000
m30s.ve50,bin3,575,1360,9999,-1,78,97,0000
m30s.ve50,bin4,575,1360,9999,-1,78,97,0000
m30s.ve50,bin5,575,1360,9999,-1,78,97,0000
m30s.ve50,bin6,575,1360,9999,-1,78,97,0000
m30s.ve50,bin9,575,1360,9999,-1,78,97,0000
m30s.ve50,bin10,575,1360,9999,-1,78,97,0000
m30s.ve50,bin11,575,1360,9999,-1,78,97,0000
m30s.ve50,bin12,575,1360,9999,-1,78,97,0000
m30s.ve50,bin13,575,1360,9999,-1,78,97,0000
m30s.ve50,bin14,575,1360,9999,-1,78,97,0000
m30s.ve50,bin15,575,1360,9999,-1,78,97,0000
m30s.ve50,bin16,575,1360,9999,-1,78,97,0000
m30s.ve50,bin17,575,1360,9999,-1,78,97,0000
m30s.vf10,bin1v1_A,844,1260,9999,-1,74,97,0000
m30s.vf10,bin1v1_B,844,1260,9999,-1,74,97,0000
m30s.vf10,bin1v1_C,844,1260,9999,-1,74,97,0000
m30s.vf10,bin1v1_D,844,1260,9999,-1,74,97,0000
m30s.vf10,bin1v1_E,844,1260,9999,-1,72,97,0000
m30s.vf10,bin1v1_F,844,1260,9999,-1,72,97,0000
m30s.vf10,bin1v1_G,844,1260,9999,-1,70,97,0000
m30s.vf10,bin1v1_H,844,1260,9999,-1,70,97,0000
m30s.vf10,bin2v1_A,844,1260,9999,-1,74,97,0000
m30s.vf10,bin2v1_B,844,1260,9999,-1,74,97,0000
m30s.vf10,bin2v1_C,844,1260,9999,-1,74,97,0000
m30s.vf10,bin2v1_D,844,1260,9999,-1,74,97,0000
m30s.vf10,bin2v1_E,844,1260,9999,-1,72,97,0000
m30s.vf10,bin2v1_F,844,1260,9999,-1,72,97,0000
m30s.vf10,bin2v1_G,844,1260,9999,-1,70,97,0000
m30s.vf10,bin2v1_H,844,1260,9999,-1,70,97,0000
m30s.vf10,bin3v1_A,844,1260,9999,-1,74,97,0000
m30s.vf10,bin3v1_B,844,1260,9999,-1,74,97,0000
m30s.vf10,bin3v1_C,844,1260,9999,-1,74,97,0000
m30s.vf10,bin3v1_D,844,1260,9999,-1,74,97,0000
m30s.vf10,bin3v1_E,844,1260,9999,-1,72,97,0000
m30s.vf10,bin3v1_F,844,1260,9999,-1,72,97,0000
m30s.vf10,bin3v1_G,844,1260,9999,-1,72,97,0000
m30s.vf10,bin3v1_H,844,1260,9999,-1,70,97,0000
m30s.vf10,bin4v1_A,844,1260,9999,-1,74,97,0000
m30s.vf10,bin4v1_B,844,1260,9999,-1,74,97,0000
m30s.vf10,bin4v1_C,844,1260,9999,-1,74,97,0000
m30s.vf10,bin4v1_D,844,1260,9999,-1,74,97,0000
m30s.vf10,bin4v1_E,844,1260,9999,-1,72,97,0000
m30s.vf10,bin4v1_F,844,1260,9999,-1,72,97,0000
m30s.vf10,bin4v1_G,844,1260,9999,-1,70,97,0000
m30s.vf10,bin4v1_H,844,1260,9999,-1,70,97,0000
m30s.vf10,bin5v1_A,844,1260,9999,-1,74,97,0000
m30s.vf10,bin5v1_B,844,1260,9999,-1,74,97,0000
m30s.vf10,bin5v1_C,844,1260,9999,-1,74,97,0000
m30s.vf10,bin5v1_D,844,1260,9999,-1,74,97,0000
m30s.vf10,bin5v1_E,844,1260,9999,-1,72,97,0000
m30s.vf10,bin5v1_F,844,1260,9999,-1,72,97,0000
m30s.vf10,bin5v1_G,844,1260,9999,-1,70,97,0000
m30s.vf10,bin5v1_H,844,1260,9999,-1,70,97,0000
m30s.vf10,bin6v1_A,844,1260,9999,-1,74,97,0000
m30s.vf10,bin6v1_B,844,1260,9999,-1,74,97,0000
m30s.vf10,bin6v1_C,844,1260,9999,-1,74,97,0000
m30s.vf10,bin6v1_D,844,1260,9999,-1,74,97,0000
m30s.vf10,bin6v1_E,844,1260,9999,-1,72,97,0000
m30s.vf10,bin6v1_F,844,1260,9999,-1,72,97,0000
m30s.vf10,bin6v1_G,844,1260,9999,-1,70,97,0000
m30s.vf10,bin6v1_H,844,1260,9999,-1,70,97,0000
m30s.vf10,bin6v1_A,844,1260,9999,-1,74,97,0000
m30s.vf10,bin6v1_B,844,1260,9999,-1,74,97,0000
m30s.vf10,bin6v1_C,844,1260,9999,-1,74,97,0000
m30s.vf10,bin6v1_D,844,1260,9999,-1,74,97,0000
m30s.vf10,bin6v1_E,844,1260,9999,-1,72,97,0000
m30s.vf10,bin6v1_F,844,1260,9999,-1,72,97,0000
m30s.vf10,bin6v1_G,844,1260,9999,-1,70,97,0000
m30s.vf10,bin6v1_H,844,1260,9999,-1,70,97,0000
m30s.vf10,bin9v1_A,844,1260,9999,-1,74,97,0000
m30s.vf10,bin9v1_B,844,1260,9999,-1,74,97,0000
m30s.vf10,bin9v1_C,844,1260,9999,-1,74,97,0000
m30s.vf10,bin9v1_D,844,1260,9999,-1,74,97,0000
m30s.vf10,bin9v1_E,844,1260,9999,-1,72,97,0000
m30s.vf10,bin9v1_F,844,1260,9999,-1,72,97,0000
m30s.vf10,bin9v1_G,844,1260,9999,-1,70,97,0000
m30s.vf10,bin9v1_H,844,1260,9999,-1,70,97,0000
m30s.vf10,bin10v1_A,844,1260,9999,-1,74,97,0000
m30s.vf10,bin10v1_B,844,1260,9999,-1,74,97,0000
m30s.vf10,bin10v1_C,844,1260,9999,-1,74,97,0000
m30s.vf10,bin10v1_D,844,1260,9999,-1,74,97,0000
m30s.vf10,bin10v1_E,844,1260,9999,-1,72,97,0000
m30s.vf10,bin10v1_F,844,1260,9999,-1,72,97,0000
m30s.vf10,bin10v1_G,844,1260,9999,-1,70,97,0000
m30s.vf10,bin10v1_H,844,1260,9999,-1,70,97,0000
m30s.vf10,bin11v1_A,844,1260,9999,-1,74,97,0000
m30s.vf10,bin11v1_B,844,1260,9999,-1,74,97,0000
m30s.vf10,bin11v1_C,844,1260,9999,-1,74,97,0000
m30s.vf10,bin11v1_D,844,1260,9999,-1,74,97,0000
m30s.vf10,bin11v1_E,844,1260,9999,-1,72,97,0000
m30s.vf10,bin11v1_F,844,1260,9999,-1,72,97,0000
m30s.vf10,bin11v1_G,844,1260,9999,-1,70,97,0000
m30s.vf10,bin11v1_H,844,1260,9999,-1,70,97,0000
m30s.vf10,bin12v1_A,844,1260,9999,-1,74,97,0000
m30s.vf10,bin12v1_B,844,1260,9999,-1,74,97,0000
m30s.vf10,bin12v1_C,844,1260,9999,-1,74,97,0000
m30s.vf10,bin12v1_D,844,1260,9999,-1,74,97,0000
m30s.vf10,bin12v1_E,844,1260,9999,-1,72,97,0000
m30s.vf10,bin12v1_F,844,1260,9999,-1,72,97,0000
m30s.vf10,bin12v1_G,844,1260,9999,-1,70,97,0000
m30s.vf10,bin12v1_H,844,1260,9999,-1,70,97,0000
m30s.vf10,bin13v1_A,844,1260,9999,-1,74,97,0000
m30s.vf10,bin13v1_B,844,1260,9999,-1,74,97,0000
m30s.vf10,bin13v1_C,844,1260,9999,-1,74,97,0000
m30s.vf10,bin13v1_D,844,1260,9999,-1,74,97,0000
m30s.vf10,bin13v1_E,844,1260,9999,-1,72,97,0000
m30s.vf10,bin13v1_F,844,1260,9999,-1,72,97,0000
m30s.vf10,bin13v1_G,844,1260,9999,-1,70,97,0000
m30s.vf10,bin13v1_H,844,1260,9999,-1,70,97,0000
m30s.vf10,bin1,844,1260,9999,-1,72,97,0000
m30s.vf10,bin2,844,1260,9999,-1,72,97,0000
m30s.vf10,bin3,844,1260,9999,-1,72,97,0000
m30s.vf10,bin4,844,1260,9999,-1,72,97,0000
m30s.vf10,bin5,844,1260,9999,-1,72,97,0000
m30s.vf10,bin6,844,1260,9999,-1,72,97,0000
m30s.vf20,bin1v3_A,799,1290,9999,-1,80,97,0000
m30s.vf20,bin1v3_C,799,1290,9999,-1,78,97,0000
m30s.vf20,bin1v3_D,799,1290,9999,-1,76,97,0000
m30s.vf20,bin1v3_F,799,1290,9999,-1,74,97,0000
m30s.vf20,bin1v3_H,799,1290,9999,-1,72,97,0000
m30s.vf20,bin1v3_J,799,1290,9999,-1,70,97,0000
m30s.vf20,bin2v3_A,799,1300,9999,-1,80,97,0000
m30s.vf20,bin2v3_C,799,1300,9999,-1,78,97,0000
m30s.vf20,bin2v3_D,799,1300,9999,-1,76,97,0000
m30s.vf20,bin2v3_F,799,1300,9999,-1,74,97,0000
m30s.vf20,bin2v3_H,799,1300,9999,-1,72,97,0000
m30s.vf20,bin2v3_J,799,1300,9999,-1,70,97,0000
m30s.vf20,bin3v3_A,799,1310,9999,-1,80,97,0000
m30s.vf20,bin3v3_C,799,1310,9999,-1,78,97,0000
m30s.vf20,bin3v3_D,799,1310,9999,-1,76,97,0000
m30s.vf20,bin3v3_F,799,1310,9999,-1,74,97,0000
m30s.vf20,bin3v3_H,799,1310,9999,-1,72,97,0000
m30s.vf20,bin3v3_J,799,1310,9999,-1,70,97,0000
m30s.vf20,bin4v3_A,799,1320,9999,-1,80,97,0000
m30s.vf20,bin4v3_C,799,1320,9999,-1,78,97,0000
m30s.vf20,bin4v3_D,799,1320,9999,-1,76,97,0000
m30s.vf20,bin4v3_F,799,1320,9999,-1,74,97,0000
m30s.vf20,bin4v3_H,799,1320,9999,-1,72,97,0000
m30s.vf20,bin4v3_J,799,1320,9999,-1,70,97,0000
m30s.vf20,bin5v3_A,799,1330,9999,-1,80,97,0000
m30s.vf20,bin5v3_C,799,1330,9999,-1,78,97,0000
m30s.vf20,bin5v3_D,799,1330,9999,-1,76,97,0000
m30s.vf20,bin5v3_F,799,1330,9999,-1,74,97,0000
m30s.vf20,bin5v3_H,799,1330,9999,-1,72,97,0000
m30s.vf20,bin5v3_J,799,1330,9999,-1,70,97,0000
m30s.vf20,bin6v3_A,799,1340,9999,-1,80,97,0000
m30s.vf20,bin6v3_C,799,1340,9999,-1,78,97,0000
m30s.vf20,bin6v3_D,799,1340,9999,-1,76,97,0000
m30s.vf20,bin6v3_F,799,1340,9999,-1,74,97,0000
m30s.vf20,bin6v3_H,799,1340,9999,-1,72,97,0000
m30s.vf20,bin6v3_J,799,1340,9999,-1,70,97,0000
m30s.vf20,bin9v3_A,799,1350,9999,-1,80,97,0000
m30s.vf20,bin9v3_C,799,1350,9999,-1,78,97,0000
m30s.vf20,bin9v3_D,799,1350,9999,-1,76,97,0000
m30s.vf20,bin9v3_F,799,1350,9999,-1,74,97,0000
m30s.vf20,bin9v3_H,799,1350,9999,-1,72,97,0000
m30s.vf20,bin9v3_J,799,1350,9999,-1,70,97,0000
m30s.vf20,bin10v3_A,799,1360,9999,-1,80,97,0000
m30s.vf20,bin10v3_C,799,1360,9999,-1,78,97,0000
m30s.vf20,bin10v3_D,799,1360,9999,-1,76,97,0000
m30s.vf20,bin10v3_F,799,1360,9999,-1,74,97,0000
m30s.vf20,bin10v3_H,799,1360,9999,-1,72,97,0000
m30s.vf20,bin10v3_J,799,1360,9999,-1,70,97,0000
m30s.vf20,bin1v1_A,799,1310,9999,-1,74,97,0000
m30s.vf20,bin1v1_D,799,1310,9999,-1,72,97,0000
m30s.vf20,bin1v1_G,799,1310,9999,-1,70,97,0000
m30s.vf20,bin2v1_A,799,1310,9999,-1,74,97,0000
m30s.vf20,bin2v1_D,799,1310,9999,-1,72,97,0000
m30s.vf20,bin2v1_G,799,1310,9999,-1,70,97,0000
m30s.vf20,bin3v1_A,799,1320,9999,-1,74,97,0000
m30s.vf20,bin3v1_D,799,1320,9999,-1,72,97,0000
m30s.vf20,bin3v1_G,799,1320,9999,-1,70,97,0000
m30s.vf20,bin4v1_A,799,1330,9999,-1,74,97,0000
m30s.vf20,bin4v1_D,799,1330,9999,-1,72,97,0000
m30s.vf20,bin4v1_G,799,1330,9999,-1,70,97,0000
m30s.vf20,bin5v1_A,799,1340,9999,-1,74,97,0000
m30s.vf20,bin5v1_D,799,1340,9999,-1,72,97,0000
m30s.vf20,bin5v1_G,799,1340,9999,-1,70,97,0000
m30s.vf20,bin6v1_A,799,1350,9999,-1,74,97,0000
m30s.vf20,bin6v1_D,799,1350,9999,-1,72,97,0000
m30s.vf20,bin6v1_G,799,1350,9999,-1,70,97,0000
m30s.vf20,bin6v1_A,799,1360,9999,-1,74,97,0000
m30s.vf20,bin6v1_D,799,1360,9999,-1,72,97,0000
m30s.vf20,bin6v1_G,799,1360,9999,-1,70,97,0000
m30s.vf20,bin9v1_A,799,1370,9999,-1,74,97,0000
m30s.vf20,bin9v1_D,799,1370,9999,-1,72,97,0000
m30s.vf20,bin9v1_G,799,1370,9999,-1,70,97,0000
m30s.vf20,bin10v1_A,799,1380,9999,-1,74,97,0000
m30s.vf20,bin10v1_D,799,1380,9999,-1,72,97,0000
m30s.vf20,bin10v1_G,799,1380,9999,-1,70,97,0000
m30s.vf20,bin11v1_A,799,1390,9999,-1,74,97,0000
m30s.vf20,bin11v1_D,799,1390,9999,-1,72,97,0000
m30s.vf20,bin11v1_G,799,1390,9999,-1,70,97,0000
m30s.vf20,bin12v1_A,799,1400,9999,-1,74,97,0000
m30s.vf20,bin12v1_D,799,1400,9999,-1,72,97,0000
m30s.vf20,bin12v1_G,799,1400,9999,-1,70,97,0000
m30s.vf20,bin13v1_A,799,1410,9999,-1,74,97,0000
m30s.vf20,bin13v1_D,799,1410,9999,-1,72,97,0000
m30s.vf20,bin13v1_G,799,1410,9999,-1,70,97,0000
m30s.vf20,bin14v1_A,799,1420,9999,-1,74,97,0000
m30s.vf20,bin14v1_D,799,1420,9999,-1,72,97,0000
m30s.vf20,bin14v1_G,799,1420,9999,-1,70,97,0000
m30s.vf20,bin15v1_A,799,1430,9999,-1,74,97,0000
m30s.vf20,bin15v1_D,799,1430,9999,-1,72,97,0000
m30s.vf20,bin15v1_G,799,1430,9999,-1,70,97,0000
m30s.vf20,bin1,799,1290,9999,-1,72,97,0000
m30s.vf20,bin2,799,1290,9999,-1,72,97,0000
m30s.vf20,bin3,799,1290,9999,-1,72,97,0000
m30s.vf20,bin4,799,1290,9999,-1,72,97,0000
m30s.vf20,bin5,799,1290,9999,-1,72,97,0000
m30s.vf20,bin6,799,1290,9999,-1,72,97,0000
m30s.vf30,bin1v1_A,758,1380,9999,87,74,97,0000
m30s.vf30,bin1v1_B,758,1380,9999,87,74,97,0000
m30s.vf30,bin1v1_C,758,1380,9999,87,74,97,0000
m30s.vf30,bin1v1_D,758,1380,9999,87,74,97,0000
m30s.vf30,bin1v1_E,758,1380,9999,87,72,97,0000
m30s.vf30,bin1v1_F,758,1380,9999,87,72,97,0000
m30s.vf30,bin1v1_G,758,1380,9999,87,70,97,0000
m30s.vf30,bin1v1_H,758,1380,9999,87,70,97,0000
m30s.vf30,bin2v1_A,758,1380,9999,87,74,97,0000
m30s.vf30,bin2v1_B,758,1380,9999,87,74,97,0000
m30s.vf30,bin2v1_C,758,1380,9999,87,74,97,0000
m30s.vf30,bin2v1_D,758,1380,9999,87,74,97,0000
m30s.vf30,bin2v1_E,758,1380,9999,87,72,97,0000
m30s.vf30,bin2v1_F,758,1380,9999,87,72,97,0000
m30s.vf30,bin2v1_G,758,1380,9999,87,70,97,0000
m30s.vf30,bin2v1_H,758,1380,9999,87,70,97,0000
m30s.vf30,bin3v1_A,758,1380,9999,87,74,97,0000
m30s.vf30,bin3v1_B,758,1380,9999,87,74,97,0000
m30s.vf30,bin3v1_C,758,1380,9999,87,74,97,0000
m30s.vf30,bin3v1_D,758,1380,9999,87,74,97,0000
m30s.vf30,bin3v1_E,758,1380,9999,87,72,97,0000
m30s.vf30,bin3v1_F,758,1380,9999,87,72,97,0000
m30s.vf30,bin3v1_G,758,1380,9999,87,72,97,0000
m30s.vf30,bin3v1_H,758,1380,9999,87,70,97,0000
m30s.vf30,bin4v1_A,758,1380,9999,87,74,97,0000
m30s.vf30,bin4v1_B,758,1380,9999,87,74,97,0000
m30s.vf30,bin4v1_C,758,1380,9999,87,74,97,0000
m30s.vf30,bin4v1_D,758,1380,9999,87,74,97,0000
m30s.vf30,bin4v1_E,758,1380,9999,87,72,97,0000
m30s.vf30,bin4v1_F,758,1380,9999,87,72,97,0000
m30s.vf30,bin4v1_G,758,1380,9999,87,70,97,0000
m30s.vf30,bin4v1_H,758,1380,9999,87,70,97,0000
m30s.vf30,bin5v1_A,758,1380,9999,87,74,97,0000
m30s.vf30,bin5v1_B,758,1380,9999,87,74,97,0000
m30s.vf30,bin5v1_C,758,1380,9999,87,74,97,0000
m30s.vf30,bin5v1_D,758,1380,9999,87,74,97,0000
m30s.vf30,bin5v1_E,758,1380,9999,87,72,97,0000
m30s.vf30,bin5v1_F,758,1380,9999,87,72,97,0000
m30s.vf30,bin5v1_G,758,1380,9999,87,70,97,0000
m30s.vf30,bin5v1_H,758,1380,9999,87,70,97,0000
m30s.vf30,bin6v1_A,758,1380,9999,87,74,97,0000
m30s.vf30,bin6v1_B,758,1380,9999,87,74,97,0000
m30s.vf30,bin6v1_C,758,1380,9999,87,74,97,0000
m30s.vf30,bin6v1_D,758,1380,9999,87,74,97,0000
m30s.vf30,bin6v1_E,758,1380,9999,87,72,97,0000
m30s.vf30,bin6v1_F,758,1380,9999,87,72,97,0000
m30s.vf30,bin6v1_G,758,1380,9999,87,70,97,0000
m30s.vf30,bin6v1_H,758,1380,9999,87,70,97,0000
m30s.vf30,bin6v1_A,758,1380,9999,87,74,97,0000
m30s.vf30,bin6v1_B,758,1380,9999,87,74,97,0000
m30s.vf30,bin6v1_C,758,1380,9999,87,74,97,0000
m30s.vf30,bin6v1_D,758,1380,9999,87,74,97,0000
m30s.vf30,bin6v1_E,758,1380,9999,87,72,97,0000
m30s.vf30,bin6v1_F,758,1380,9999,87,72,97,0000
m30s.vf30,bin6v1_G,758,1380,9999,87,70,97,0000
m30s.vf30,bin6v1_H,758,1380,9999,87,70,97,0000
m30s.vf30,bin9v1_A,758,1380,9999,87,74,97,0000
m30s.vf30,bin9v1_B,758,1380,9999,87,74,97,0000
m30s.vf30,bin9v1_C,758,1380,9999,87,74,97,0000
m30s.vf30,bin9v1_D,758,1380,9999,87,74,97,0000
m30s.vf30,bin9v1_E,758,1380,9999,87,72,97,0000
m30s.vf30,bin9v1_F,758,1380,9999,87,72,97,0000
m30s.vf30,bin9v1_G,758,1380,9999,87,70,97,0000
m30s.vf30,bin9v1_H,758,1380,9999,87,70,97,0000
m30s.vf30,bin10v1_A,758,1380,9999,87,74,97,0000
m30s.vf30,bin10v1_B,758,1380,9999,87,74,97,0000
m30s.vf30,bin10v1_C,758,1380,9999,87,74,97,0000
m30s.vf30,bin10v1_D,758,1380,9999,87,74,97,0000
m30s.vf30,bin10v1_E,758,1380,9999,87,72,97,0000
m30s.vf30,bin10v1_F,758,1380,9999,87,72,97,0000
m30s.vf30,bin10v1_G,758,1380,9999,87,70,97,0000
m30s.vf30,bin10v1_H,758,1380,9999,87,70,97,0000
m30s.vf30,bin11v1_A,758,1380,9999,87,74,97,0000
m30s.vf30,bin11v1_B,758,1380,9999,87,74,97,0000
m30s.vf30,bin11v1_C,758,1380,9999,87,74,97,0000
m30s.vf30,bin11v1_D,758,1380,9999,87,74,97,0000
m30s.vf30,bin11v1_E,758,1380,9999,87,72,97,0000
m30s.vf30,bin11v1_F,758,1380,9999,87,72,97,0000
m30s.vf30,bin11v1_G,758,1380,9999,87,70,97,0000
m30s.vf30,bin11v1_H,758,1380,9999,87,70,97,0000
m30s.vf30,bin12v1_A,758,1380,9999,87,74,97,0000
m30s.vf30,bin12v1_B,758,1380,9999,87,74,97,0000
m30s.vf30,bin12v1_C,758,1380,9999,87,74,97,0000
m30s.vf30,bin12v1_D,758,1380,9999,87,74,97,0000
m30s.vf30,bin12v1_E,758,1380,9999,87,72,97,0000
m30s.vf30,bin12v1_F,758,1380,9999,87,72,97,0000
m30s.vf30,bin12v1_G,758,1380,9999,87,70,97,0000
m30s.vf30,bin12v1_H,758,1380,9999,87,70,97,0000
m30s.vf30,bin13v1_A,758,1380,9999,87,74,97,0000
m30s.vf30,bin13v1_B,758,1380,9999,87,74,97,0000
m30s.vf30,bin13v1_C,758,1380,9999,87,74,97,0000
m30s.vf30,bin13v1_D,758,1380,9999,87,74,97,0000
m30s.vf30,bin13v1_E,758,1380,9999,87,72,97,0000
m30s.vf30,bin13v1_F,758,1380,9999,87,72,97,0000
m30s.vf30,bin13v1_G,758,1380,9999,87,70,97,0000
m30s.vf30,bin13v1_H,758,1380,9999,87,70,97,0000
m30s.vf30,bin1,758,1380,9999,87,72,97,0000
m30s.vf30,bin2,758,1380,9999,87,72,97,0000
m30s.vf30,bin3,758,1380,9999,87,72,97,0000
m30s.vf30,bin4,758,1380,9999,87,72,97,0000
m30s.vf30,bin5,758,1380,9999,87,72,97,0000
m30s.vf30,bin6,758,1380,9999,87,72,97,0000
m30s.vg10,bin3v1_A,28.04,1150,72,97,0000,39,unknown
m30s.vg10,bin3v1_D,28.04,1150,72,97,0000,39,unknown
m30s.vg10,bin3v1_E,28.04,1150,70,97,0000,39,unknown
m30s.vg10,bin4v1_A,28.04,1160,72,97,0000,39,unknown
m30s.vg10,bin4v1_D,28.04,1160,72,97,0000,39,unknown
m30s.vg10,bin4v1_E,28.04,1160,72,97,0000,39,unknown
m30s.vg10,bin5v1_A,28.04,1170,72,97,0000,39,unknown
m30s.vg10,bin5v1_D,28.04,1170,72,97,0000,39,unknown
m30s.vg10,bin5v1_E,28.04,1170,72,97,0000,39,unknown
m30s.vg10,bin6v1_A,28.04,1180,72,97,0000,39,unknown
m30s.vg10,bin6v1_D,28.04,1180,72,97,0000,39,unknown
m30s.vg10,bin6v1_E,28.04,1180,72,97,0000,39,unknown
m30s.vg10,bin9v1_A,28.04,1190,72,97,0000,39,unknown
m30s.vg10,bin9v1_D,28.04,1190,72,97,0000,39,unknown
m30s.vg10,bin9v1_E,28.04,1190,72,97,0000,39,unknown
m30s.vg10,bin10v1_A,28.04,1200,72,97,0000,39,unknown
m30s.vg10,bin10v1_D,28.04,1200,72,97,0000,39,unknown
m30s.vg10,bin10v1_E,28.04,1200,72,97,0000,39,unknown
m30s.vg10,bin11v1_A,28.04,1210,72,97,0000,39,unknown
m30s.vg10,bin11v1_D,28.04,1210,72,97,0000,39,unknown
m30s.vg10,bin11v1_E,28.04,1210,72,97,0000,39,unknown
m30s.vg10,bin12v1_A,28.04,1220,72,97,0000,39,unknown
m30s.vg10,bin12v1_D,28.04,1220,72,97,0000,39,unknown
m30s.vg10,bin12v1_E,28.04,1220,72,97,0000,39,unknown
m30s.vg10,bin13v1_A,28.04,1230,72,97,0000,39,unknown
m30s.vg10,bin13v1_D,28.04,1230,72,97,0000,39,unknown
m30s.vg10,bin13v1_E,28.04,1230,72,97,0000,39,unknown
m30s.vg10,bin14v1_A,28.04,1240,72,97,0000,39,unknown
m30s.vg10,bin14v1_D,28.04,1240,72,97,0000,39,unknown
m30s.vg10,bin14v1_E,28.04,1240,72,97,0000,39,unknown
m30s.vg10,bin15v1_A,28.04,1250,72,97,0000,39,unknown
m30s.vg10,bin15v1_D,28.04,1250,72,97,0000,39,unknown
m30s.vg10,bin15v1_E,28.04,1250,72,97,0000,39,unknown
m30s.vg10,bin16v1_A,28.04,1260,72,97,0000,39,unknown
m30s.vg10,bin16v1_D,28.04,1260,72,97,0000,39,unknown
m30s.vg10,bin16v1_E,28.04,1260,72,97,0000,39,unknown
m30s.vg10,bin17v1_A,28.04,1270,72,97,0000,39,unknown
m30s.vg10,bin17v1_D,28.04,1270,72,97,0000,39,unknown
m30s.vg10,bin17v1_E,28.04,1270,72,97,0000,39,unknown
m30s.vg10,bin18v1_A,28.04,1280,72,97,0000,39,unknown
m30s.vg10,bin18v1_D,28.04,1280,72,97,0000,39,unknown
m30s.vg10,bin18v1_E,28.04,1280,72,97,0000,39,unknown
m30s.vg10,bin19v1_A,28.04,1290,72,97,0000,39,unknown
m30s.vg10,bin19v1_D,28.04,1290,72,97,0000,39,unknown
m30s.vg10,bin19v1_E,28.04,1290,72,97,0000,39,unknown
m30s.vg10,bin20v1_A,28.04,1300,72,97,0000,39,unknown
m30s.vg10,bin20v1_D,28.04,1300,72,97,0000,39,unknown
m30s.vg10,bin20v1_E,28.04,1300,72,97,0000,39,unknown
m30s.vg10,bin21v1_A,28.04,1310,72,97,0000,39,unknown
m30s.vg10,bin21v1_D,28.04,1310,72,97,0000,39,unknown
m30s.vg10,bin21v1_E,28.04,1310,72,97,0000,39,unknown
m30s.vg10,bin22v1_A,28.04,1320,72,97,0000,39,unknown
m30s.vg10,bin22v1_D,28.04,1320,72,97,0000,39,unknown
m30s.vg10,bin22v1_E,28.04,1320,72,97,0000,39,unknown
m30s.vg10,bin1,28.04,1380,72,97,0000,39,unknown
m30s.vg10,bin2,28.04,1380,72,97,0000,39,unknown
m30s.vg10,bin3,28.04,1380,72,97,0000,39,unknown
m30s.vg10,bin4,28.04,1380,72,97,0000,39,unknown
m30s.vg10,bin5,28.04,1380,72,97,0000,39,unknown
m30s.vg10,bin6,28.04,1380,72,97,0000,39,unknown
m30s.vg10,bin9,28.04,1380,72,97,0000,39,unknown
m30s.vg10,bin10,28.04,1380,72,97,0000,39,unknown
m30s.vg10,bin11,28.04,1380,72,97,0000,39,unknown
m30s.vg10,bin12,28.04,1380,72,97,0000,39,unknown
m30s.vg10,bin13,28.04,1380,72,97,0000,39,unknown
m30s.vg10,bin14,28.04,1380,72,97,0000,39,unknown
m30s.vg10,bin15,28.04,1380,72,97,0000,39,unknown
m30s.vg10,bin16,28.04,1380,72,97,0000,39,unknown
m30s.vg10,bin17,28.04,1380,72,97,0000,39,unknown
m30s.vg10,bin18,28.04,1380,72,97,0000,39,unknown
m30s.vg10,bin19,28.04,1380,72,97,0000,39,unknown
m30s.vg10,bin20,28.04,1380,72,97,0000,39,unknown
m30s.vg20,bin1v1_A,28.04,1190,72,97,0000,39,unknown
m30s.vg20,bin1v1_D,28.04,1190,72,97,0000,39,unknown
m30s.vg20,bin1v1_E,28.04,1190,72,97,0000,39,unknown
m30s.vg20,bin1v1_H,28.04,1190,72,97,0000,39,unknown
m30s.vg20,bin2v1_A,28.04,1200,72,97,0000,39,unknown
m30s.vg20,bin2v1_D,28.04,1200,72,97,0000,39,unknown
m30s.vg20,bin2v1_E,28.04,1200,72,97,0000,39,unknown
m30s.vg20,bin2v1_H,28.04,1200,72,97,0000,39,unknown
m30s.vg20,bin3v1_A,28.04,1210,72,97,0000,39,unknown
m30s.vg20,bin3v1_D,28.04,1210,72,97,0000,39,unknown
m30s.vg20,bin3v1_E,28.04,1210,72,97,0000,39,unknown
m30s.vg20,bin3v1_H,28.04,1210,72,97,0000,39,unknown
m30s.vg20,bin4v1_A,28.04,1220,72,97,0000,39,unknown
m30s.vg20,bin4v1_D,28.04,1220,72,97,0000,39,unknown
m30s.vg20,bin4v1_E,28.04,1220,72,97,0000,39,unknown
m30s.vg20,bin5v1_A,28.04,1230,72,97,0000,39,unknown
m30s.vg20,bin5v1_D,28.04,1230,72,97,0000,39,unknown
m30s.vg20,bin5v1_E,28.04,1230,72,97,0000,39,unknown
m30s.vg20,bin6v1_A,28.04,1240,72,97,0000,39,unknown
m30s.vg20,bin6v1_D,28.04,1240,72,97,0000,39,unknown
m30s.vg20,bin6v1_E,28.04,1240,72,97,0000,39,unknown
m30s.vg20,bin9v1_A,28.04,1250,72,97,0000,39,unknown
