model,bin,freq,voltage_target,voltage_limit,chip_temp,board_temp,ok_core_pct,min_power
m50s++.vk40,bin9v1_E,45.4,1390,76,97,0000,22.7,unknown
m50s++.vk40,bin9v1_G,45.4,1390,74,97,0000,22.7,unknown
m50s++.vk40,bin1,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk40,bin2,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk40,bin3,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk40,bin4,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk40,bin5,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk40,bin6,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk40,bin9,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk40,bin10,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk40,bin11,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk40,bin12,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk40,bin13,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk40,bin14,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk40,bin15,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk40,bin16,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk40,bin17,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk40,bin18,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk40,bin19,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk40,bin20,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk50,bin1v1_A,45.4,1400,80,97,0000,22.7,unknown
m50s++.vk50,bin1v1_C,45.4,1400,78,97,0000,22.7,unknown
m50s++.vk50,bin1v1_E,45.4,1400,76,97,0000,22.7,unknown
m50s++.vk50,bin1v1_G,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk50,bin2v1_A,45.4,1410,80,97,0000,22.7,unknown
m50s++.vk50,bin2v1_C,45.4,1410,78,97,0000,22.7,unknown
m50s++.vk50,bin2v1_E,45.4,1410,76,97,0000,22.7,unknown
m50s++.vk50,bin2v1_G,45.4,1410,74,97,0000,22.7,unknown
m50s++.vk50,bin3v1_A,45.4,1420,80,97,0000,22.7,unknown
m50s++.vk50,bin3v1_C,45.4,1420,78,97,0000,22.7,unknown
m50s++.vk50,bin3v1_E,45.4,1420,76,97,0000,22.7,unknown
m50s++.vk50,bin3v1_G,45.4,1420,74,97,0000,22.7,unknown
m50s++.vk50,bin4v1_A,45.4,1430,80,97,0000,22.7,unknown
m50s++.vk50,bin4v1_C,45.4,1430,78,97,0000,22.7,unknown
m50s++.vk50,bin4v1_E,45.4,1430,76,97,0000,22.7,unknown
m50s++.vk50,bin4v1_G,45.4,1430,74,97,0000,22.7,unknown
m50s++.vk50,bin5v1_A,45.4,1440,80,97,0000,22.7,unknown
m50s++.vk50,bin5v1_C,45.4,1440,78,97,0000,22.7,unknown
m50s++.vk50,bin5v1_E,45.4,1440,76,97,0000,22.7,unknown
m50s++.vk50,bin5v1_G,45.4,1440,74,97,0000,22.7,unknown
m50s++.vk50,bin6v1_A,45.4,1450,80,97,0000,22.7,unknown
m50s++.vk50,bin6v1_C,45.4,1450,78,97,0000,22.7,unknown
m50s++.vk50,bin6v1_E,45.4,1450,76,97,0000,22.7,unknown
m50s++.vk50,bin6v1_G,45.4,1450,74,97,0000,22.7,unknown
m50s++.vk50,bin9v1_A,45.4,1460,80,97,0000,22.7,unknown
m50s++.vk50,bin9v1_C,45.4,1460,78,97,0000,22.7,unknown
m50s++.vk50,bin9v1_E,45.4,1460,76,97,0000,22.7,unknown
m50s++.vk50,bin9v1_G,45.4,1460,74,97,0000,22.7,unknown
m50s++.vk50,bin1,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk50,bin2,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk50,bin3,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk50,bin4,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk50,bin5,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk50,bin6,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk50,bin9,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk50,bin10,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk50,bin11,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk50,bin12,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk50,bin13,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk50,bin14,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk50,bin15,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk50,bin16,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk50,bin17,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk50,bin18,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk50,bin19,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk50,bin20,45.4,1400,74,97,0000,22.7,unknown
m50s++.vk60,bin1v1_A,45.4,1190,80,97,0000,22.7,unknown
m50s++.vk60,bin1v1_C,45.4,1190,78,97,0000,22.7,unknown
m50s++.vk60,bin1v1_E,45.4,1190,76,97,0000,22.7,unknown
m50s++.vk60,bin1v1_G,45.4,1190,74,97,0000,22.7,unknown
m50s++.vk60,bin2v1_A,45.4,1200,80,97,0000,22.7,unknown
m50s++.vk60,bin2v1_C,45.4,1200,78,97,0000,22.7,unknown
m50s++.vk60,bin2v1_E,45.4,1200,76,97,0000,22.7,unknown
m50s++.vk60,bin2v1_G,45.4,1200,74,97,0000,22.7,unknown
m50s++.vk60,bin3v1_A,45.4,1210,80,97,0000,22.7,unknown
m50s++.vk60,bin3v1_C,45.4,1210,78,97,0000,22.7,unknown
m50s++.vk60,bin3v1_E,45.4,1210,76,97,0000,22.7,unknown
m50s++.vk60,bin3v1_G,45.4,1210,74,97,0000,22.7,unknown
m50s++.vk60,bin4v1_A,45.4,1220,80,97,0000,22.7,unknown
m50s++.vk60,bin4v1_C,45.4,1220,78,97,0000,22.7,unknown
m50s++.vk60,bin4v1_E,45.4,1220,76,97,0000,22.7,unknown
m50s++.vk60,bin4v1_G,45.4,1220,74,97,0000,22.7,unknown
m50s++.vk60,bin5v1_A,45.4,1230,80,97,0000,22.7,unknown
m50s++.vk60,bin5v1_C,45.4,1230,78,97,0000,22.7,unknown
m50s++.vk60,bin5v1_E,45.4,1230,76,97,0000,22.7,unknown
m50s++.vk60,bin5v1_G,45.4,1230,74,97,0000,22.7,unknown
m50s++.vk60,bin1,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk60,bin2,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk60,bin3,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk60,bin4,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk60,bin5,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk60,bin6,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk60,bin9,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk60,bin10,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk60,bin11,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk60,bin12,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk60,bin13,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk60,bin14,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk60,bin15,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk60,bin16,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk60,bin17,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk60,bin18,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk60,bin19,45.4,1350,74,97,0000,22.7,unknown
m50s++.vk60,bin20,45.4,1350,74,97,0000,22.7,unknown
m50s+.vh30,bin1v1_A,44.67,1270,72,97,0000,24.8,unknown
m50s+.vh30,bin1v1_C,44.67,1270,72,97,0000,24.8,unknown
m50s+.vh30,bin1v1_E,44.67,1270,72,97,0000,24.8,unknown
m50s+.vh30,bin2v1_A,44.67,1280,72,97,0000,24.8,unknown
m50s+.vh30,bin2v1_C,44.67,1280,72,97,0000,24.8,unknown
m50s+.vh30,bin2v1_E,44.67,1280,72,97,0000,24.8,unknown
m50s+.vh30,bin3v1_A,44.67,1290,72,97,0000,24.8,unknown
m50s+.vh30,bin3v1_C,44.67,1290,72,97,0000,24.8,unknown
m50s+.vh30,bin3v1_E,44.67,1290,72,97,0000,24.8,unknown
m50s+.vh30,bin4v1_A,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin4v1_C,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin4v1_E,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin5v1_A,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin5v1_C,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin5v1_E,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin1,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin2,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin3,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin4,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin5,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin6,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin9,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin10,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin11,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin12,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin13,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin14,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin15,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin16,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin17,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin18,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin19,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh30,bin20,44.67,1300,72,97,0000,24.8,unknown
m50s+.vh40,bin1v1_A,45.4,1330,72,97,0000,24.8,unknown
m50s+.vh40,bin1v1_C,45.4,1330,72,97,0000,24.8,unknown
m50s+.vh40,bin1v1_E,45.4,1330,72,97,0000,24.8,unknown
m50s+.vh40,bin2v1_A,45.4,1340,72,97,0000,24.8,unknown
m50s+.vh40,bin2v1_C,45.4,1340,72,97,0000,24.8,unknown
m50s+.vh40,bin2v1_E,45.4,1340,72,97,0000,24.8,unknown
m50s+.vh40,bin1,45.4,1300,72,97,0000,24.8,unknown
m50s+.vh40,bin2,45.4,1300,72,97,0000,24.8,unknown
m50s+.vh40,bin3,45.4,1300,72,97,0000,24.8,unknown
m50s+.vh40,bin4,45.4,1300,72,97,0000,24.8,unknown
m50s+.vj30,bin1v1_A,43.4,1140,80,97,0000,24.8,unknown
m50s+.vj30,bin1v1_C,43.4,1140,78,97,0000,24.8,unknown
m50s+.vj30,bin1v1_E,43.4,1140,74,97,0000,24.8,unknown
m50s+.vj30,bin1v1_F,43.4,1140,72,97,0000,24.8,unknown
m50s+.vj30,bin2v1_A,43.4,1150,80,97,0000,24.8,unknown
m50s+.vj30,bin2v1_C,43.4,1150,78,97,0000,24.8,unknown
m50s+.vj30,bin2v1_E,43.4,1150,76,97,0000,24.8,unknown
m50s+.vj30,bin3v1_A,43.4,1160,80,97,0000,24.8,unknown
m50s+.vj30,bin3v1_C,43.4,1160,78,97,0000,24.8,unknown
m50s+.vj30,bin3v1_E,43.4,1160,76,97,0000,24.8,unknown
m50s+.vj30,bin4v1_A,43.4,1170,80,97,0000,24.8,unknown
m50s+.vj30,bin4v1_C,43.4,1170,78,97,0000,24.8,unknown
m50s+.vj30,bin4v1_E,43.4,1170,76,97,0000,24.8,unknown
m50s+.vj30,bin5v1_A,43.4,1180,80,97,0000,24.8,unknown
m50s+.vj30,bin5v1_C,43.4,1180,78,97,0000,24.8,unknown
m50s+.vj30,bin5v1_E,43.4,1180,76,97,0000,24.8,unknown
m50s+.vj30,bin6v1_A,43.4,1190,80,97,0000,24.8,unknown
m50s+.vj30,bin6v1_C,43.4,1190,78,97,0000,24.8,unknown
m50s+.vj30,bin6v1_E,43.4,1190,76,97,0000,24.8,unknown
m50s+.vj30,bin9v1_A,43.4,1200,80,97,0000,24.8,unknown
m50s+.vj30,bin9v1_C,43.4,1200,78,97,0000,24.8,unknown
m50s+.vj30,bin9v1_E,43.4,1200,76,97,0000,24.8,unknown
m50s+.vj30,bin1,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj30,bin2,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj30,bin3,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj30,bin4,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj30,bin5,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj30,bin6,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj30,bin9,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj30,bin10,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj30,bin11,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj30,bin12,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj30,bin13,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj30,bin14,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj30,bin15,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj30,bin16,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj30,bin17,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj30,bin18,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj30,bin19,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj30,bin20,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj40,bin1v1_A,43.4,1200,80,97,0000,24.8,unknown
m50s+.vj40,bin1v1_C,43.4,1200,78,97,0000,24.8,unknown
m50s+.vj40,bin1v1_E,43.4,1200,74,97,0000,24.8,unknown
m50s+.vj40,bin1v1_F,43.4,1200,72,97,0000,24.8,unknown
m50s+.vj40,bin2v1_A,43.4,1210,80,97,0000,24.8,unknown
m50s+.vj40,bin2v1_C,43.4,1210,78,97,0000,24.8,unknown
m50s+.vj40,bin2v1_E,43.4,1210,76,97,0000,24.8,unknown
m50s+.vj40,bin3v1_A,43.4,1220,80,97,0000,24.8,unknown
m50s+.vj40,bin3v1_C,43.4,1220,78,97,0000,24.8,unknown
m50s+.vj40,bin3v1_E,43.4,1220,76,97,0000,24.8,unknown
m50s+.vj40,bin4v1_A,43.4,1230,80,97,0000,24.8,unknown
m50s+.vj40,bin4v1_C,43.4,1230,78,97,0000,24.8,unknown
m50s+.vj40,bin4v1_E,43.4,1230,76,97,0000,24.8,unknown
m50s+.vj40,bin5v1_A,43.4,1240,80,97,0000,24.8,unknown
m50s+.vj40,bin5v1_C,43.4,1240,78,97,0000,24.8,unknown
m50s+.vj40,bin5v1_E,43.4,1240,76,97,0000,24.8,unknown
m50s+.vj40,bin6v1_A,43.4,1250,80,97,0000,24.8,unknown
m50s+.vj40,bin6v1_C,43.4,1250,78,97,0000,24.8,unknown
m50s+.vj40,bin6v1_E,43.4,1250,76,97,0000,24.8,unknown
m50s+.vj40,bin9v1_A,43.4,1260,80,97,0000,24.8,unknown
m50s+.vj40,bin9v1_C,43.4,1260,78,97,0000,24.8,unknown
m50s+.vj40,bin9v1_E,43.4,1260,76,97,0000,24.8,unknown
m50s+.vj40,bin1,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj40,bin2,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj40,bin3,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj40,bin4,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj40,bin5,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj40,bin6,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj40,bin9,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj40,bin10,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj40,bin11,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj40,bin12,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj40,bin13,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj40,bin14,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj40,bin15,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj40,bin16,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj40,bin17,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj40,bin18,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj40,bin19,43.4,1200,70,97,0000,24.8,unknown
m50s+.vj40,bin20,43.4,1200,70,97,0000,24.8,unknown
m50s+.vk10,bin1v1_A,43.4,1190,80,97,0000,24.8,unknown
m50s+.vk10,bin1v1_C,43.4,1190,78,97,0000,24.8,unknown
m50s+.vk10,bin1v1_E,43.4,1190,76,97,0000,24.8,unknown
m50s+.vk10,bin1v1_G,43.4,1190,74,97,0000,24.8,unknown
m50s+.vk10,bin2v1_A,43.4,1200,80,97,0000,24.8,unknown
m50s+.vk10,bin2v1_C,43.4,1200,78,97,0000,24.8,unknown
m50s+.vk10,bin2v1_E,43.4,1200,76,97,0000,24.8,unknown
m50s+.vk10,bin2v1_G,43.4,1200,74,97,0000,24.8,unknown
m50s+.vk10,bin3v1_A,43.4,1200,80,97,0000,24.8,unknown
m50s+.vk10,bin3v1_C,43.4,1200,78,97,0000,24.8,unknown
m50s+.vk10,bin3v1_E,43.4,1200,76,97,0000,24.8,unknown
m50s+.vk10,bin3v1_G,43.4,1200,74,97,0000,24.8,unknown
m50s+.vk10,bin4v1_A,43.4,1210,80,97,0000,24.8,unknown
m50s+.vk10,bin4v1_C,43.4,1210,78,97,0000,24.8,unknown
m50s+.vk10,bin4v1_E,43.4,1210,76,97,0000,24.8,unknown
m50s+.vk10,bin4v1_G,43.4,1210,74,97,0000,24.8,unknown
m50s+.vk10,bin5v1_A,43.4,1220,80,97,0000,24.8,unknown
m50s+.vk10,bin5v1_C,43.4,1220,78,97,0000,24.8,unknown
m50s+.vk10,bin5v1_E,43.4,1220,76,97,0000,24.8,unknown
m50s+.vk10,bin5v1_G,43.4,1220,74,97,0000,24.8,unknown
m50s+.vk10,bin6v1_A,43.4,1230,80,97,0000,24.8,unknown
m50s+.vk10,bin6v1_C,43.4,1230,78,97,0000,24.8,unknown
m50s+.vk10,bin6v1_E,43.4,1230,76,97,0000,24.8,unknown
m50s+.vk10,bin6v1_G,43.4,1230,74,97,0000,24.8,unknown
m50s+.vk10,bin9v1_A,43.4,1240,80,97,0000,24.8,unknown
m50s+.vk10,bin9v1_C,43.4,1240,78,97,0000,24.8,unknown
m50s+.vk10,bin9v1_E,43.4,1240,76,97,0000,24.8,unknown
m50s+.vk10,bin9v1_G,43.4,1240,74,97,0000,24.8,unknown
m50s+.vk10,bin10v1_A,43.4,1250,80,97,0000,24.8,unknown
m50s+.vk10,bin10v1_C,43.4,1250,78,97,0000,24.8,unknown
m50s+.vk10,bin10v1_E,43.4,1250,76,97,0000,24.8,unknown
m50s+.vk10,bin11v1_A,43.4,1260,80,97,0000,24.8,unknown
m50s+.vk10,bin11v1_C,43.4,1260,78,97,0000,24.8,unknown
m50s+.vk10,bin11v1_E,43.4,1260,76,97,0000,24.8,unknown
m50s+.vk10,bin12v1_A,43.4,1274,80,97,0000,24.8,unknown
m50s+.vk10,bin12v1_C,43.4,1274,78,97,0000,24.8,unknown
m50s+.vk10,bin12v1_E,43.4,1274,76,97,0000,24.8,unknown
m50s+.vk10,bin13v1_A,43.4,1280,80,97,0000,24.8,unknown
m50s+.vk10,bin13v1_C,43.4,1280,78,97,0000,24.8,unknown
m50s+.vk10,bin13v1_E,43.4,1280,76,97,0000,24.8,unknown
m50s+.vk10,bin14v1_A,43.4,1290,80,97,0000,24.8,unknown
m50s+.vk10,bin14v1_C,43.4,1290,78,97,0000,24.8,unknown
m50s+.vk10,bin14v1_E,43.4,1290,76,97,0000,24.8,unknown
m50s+.vk10,bin15v1_A,43.4,1300,80,97,0000,24.8,unknown
m50s+.vk10,bin15v1_C,43.4,1300,78,97,0000,24.8,unknown
m50s+.vk10,bin15v1_E,43.4,1300,76,97,0000,24.8,unknown
m50s+.vk10,bin1,43.4,1200,74,97,0000,24.8,unknown
m50s+.vk10,bin2,43.4,1200,74,97,0000,24.8,unknown
m50s+.vk10,bin3,43.4,1200,74,97,0000,24.8,unknown
m50s+.vk10,bin4,43.4,1200,74,97,0000,24.8,unknown
m50s+.vk10,bin5,43.4,1200,74,97,0000,24.8,unknown
m50s+.vk10,bin6,43.4,1200,74,97,0000,24.8,unknown
m50s+.vk10,bin9,43.4,1200,74,97,0000,24.8,unknown
m50s+.vk10,bin10,43.4,1200,74,97,0000,24.8,unknown
m50s+.vk20,bin6v1_A,43.4,1250,80,97,0000,24.8,unknown
m50s+.vk20,bin6v1_C,43.4,1250,80,97,0000,24.8,unknown
m50s+.vk20,bin6v1_E,43.4,1250,78,97,0000,24.8,unknown
m50s+.vk20,bin6v1_G,43.4,1250,74,97,0000,24.8,unknown
m50s+.vk20,bin7v1_A,43.4,1240,80,97,0000,24.8,unknown
m50s+.vk20,bin7v1_C,43.4,1240,80,97,0000,24.8,unknown
m50s+.vk20,bin7v1_E,43.4,1240,78,97,0000,24.8,unknown
m50s+.vk20,bin7v1_G,43.4,1240,74,97,0000,24.8,unknown
m50s+.vk20,bin8v1_A,43.4,1250,80,97,0000,24.8,unknown
m50s+.vk20,bin8v1_C,43.4,1250,80,97,0000,24.8,unknown
m50s+.vk20,bin8v1_E,43.4,1250,78,97,0000,24.8,unknown
m50s+.vk20,bin8v1_G,43.4,1250,74,97,0000,24.8,unknown
m50s+.vk20,bin9v1_A,43.4,1260,80,97,0000,24.8,unknown
m50s+.vk20,bin9v1_C,43.4,1260,80,97,0000,24.8,unknown
m50s+.vk20,bin9v1_E,43.4,1260,78,97,0000,24.8,unknown
m50s+.vk20,bin9v1_G,43.4,1260,74,97,0000,24.8,unknown
m50s+.vk20,bin10v1_A,43.4,1270,80,97,0000,24.8,unknown
m50s+.vk20,bin10v1_C,43.4,1270,80,97,0000,24.8,unknown
m50s+.vk20,bin10v1_E,43.4,1270,78,97,0000,24.8,unknown
m50s+.vk20,bin10v1_G,43.4,1270,74,97,0000,24.8,unknown
m50s+.vk20,bin11v1_A,43.4,1280,80,97,0000,24.8,unknown
m50s+.vk20,bin11v1_C,43.4,1280,80,97,0000,24.8,unknown
m50s+.vk20,bin11v1_E,43.4,1280,78,97,0000,24.8,unknown
m50s+.vk20,bin11v1_G,43.4,1280,74,97,0000,24.8,unknown
m50s+.vk20,bin12v1_A,43.4,1290,80,97,0000,24.8,unknown
m50s+.vk20,bin12v1_C,43.4,1290,80,97,0000,24.8,unknown
m50s+.vk20,bin12v1_E,43.4,1290,78,97,0000,24.8,unknown
m50s+.vk20,bin12v1_G,43.4,1290,74,97,0000,24.8,unknown
m50s+.vk20,bin13v1_A,43.4,1300,80,97,0000,24.8,unknown
m50s+.vk20,bin13v1_C,43.4,1300,80,97,0000,24.8,unknown
m50s+.vk20,bin13v1_E,43.4,1300,78,97,0000,24.8,unknown
m50s+.vk20,bin13v1_G,43.4,1300,74,97,0000,24.8,unknown
m50s+.vk20,bin14v1_A,43.4,1310,80,95,0000,24.8,unknown
m50s+.vk20,bin14v1_C,43.4,1310,78,95,0000,24.8,unknown
m50s+.vk20,bin14v1_E,43.4,1310,76,95,0000,24.8,unknown
m50s+.vk20,bin14v1_G,43.4,1310,74,95,0000,24.8,unknown
m50s+.vk20,bin15v1_A,43.4,1320,80,94,0000,24.8,unknown
m50s+.vk20,bin15v1_C,43.4,1320,78,94,0000,24.8,unknown
m50s+.vk20,bin15v1_E,43.4,1320,76,94,0000,24.8,unknown
m50s+.vk20,bin15v1_G,43.4,1320,74,94,0000,24.8,unknown
m50s+.vk20,bin1,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk20,bin2,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk20,bin3,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk20,bin4,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk20,bin5,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk20,bin6,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk20,bin9,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk20,bin10,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk20,bin11,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk20,bin12,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk20,bin13,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk20,bin14,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk20,bin15,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk20,bin16,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk20,bin17,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk20,bin18,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk20,bin19,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk20,bin20,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk30,bin1v1_A,43.4,1270,80,97,0000,24.8,unknown
m50s+.vk30,bin1v1_C,43.4,1270,78,97,0000,24.8,unknown
m50s+.vk30,bin1v1_E,43.4,1270,76,97,0000,24.8,unknown
m50s+.vk30,bin1v1_G,43.4,1270,74,97,0000,24.8,unknown
m50s+.vk30,bin2v1_A,43.4,1278,80,97,0000,24.8,unknown
m50s+.vk30,bin2v1_C,43.4,1278,78,97,0000,24.8,unknown
m50s+.vk30,bin2v1_E,43.4,1278,76,97,0000,24.8,unknown
m50s+.vk30,bin2v1_G,43.4,1278,74,97,0000,24.8,unknown
m50s+.vk30,bin3v1_A,43.4,1290,80,97,0000,24.8,unknown
m50s+.vk30,bin3v1_C,43.4,1290,78,97,0000,24.8,unknown
m50s+.vk30,bin3v1_E,43.4,1290,76,97,0000,24.8,unknown
m50s+.vk30,bin3v1_G,43.4,1290,74,97,0000,24.8,unknown
m50s+.vk30,bin4v1_A,43.4,1300,80,97,0000,24.8,unknown
m50s+.vk30,bin4v1_C,43.4,1300,78,97,0000,24.8,unknown
m50s+.vk30,bin4v1_E,43.4,1300,76,97,0000,24.8,unknown
m50s+.vk30,bin4v1_G,43.4,1300,74,97,0000,24.8,unknown
m50s+.vk30,bin5v1_A,43.4,1310,80,97,0000,24.8,unknown
m50s+.vk30,bin5v1_C,43.4,1310,78,97,0000,24.8,unknown
m50s+.vk30,bin5v1_E,43.4,1310,76,97,0000,24.8,unknown
m50s+.vk30,bin5v1_G,43.4,1310,74,97,0000,24.8,unknown
m50s+.vk30,bin6v1_A,43.4,1320,80,97,0000,24.8,unknown
m50s+.vk30,bin6v1_C,43.4,1320,78,97,0000,24.8,unknown
m50s+.vk30,bin6v1_E,43.4,1320,76,97,0000,24.8,unknown
m50s+.vk30,bin6v1_G,43.4,1320,74,97,0000,24.8,unknown
m50s+.vk30,bin9v1_A,43.4,1330,80,97,0000,24.8,unknown
m50s+.vk30,bin9v1_C,43.4,1330,78,97,0000,24.8,unknown
m50s+.vk30,bin9v1_E,43.4,1330,76,97,0000,24.8,unknown
m50s+.vk30,bin9v1_G,43.4,1330,74,97,0000,24.8,unknown
m50s+.vk30,bin1,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk30,bin2,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk30,bin3,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk30,bin4,43.4,1350,74,97,0000,24.8,unknown
m50s+.vk30,bin5,43.4,1350,74,97,0000,24.8,unknown
